experiment,base_name,ROI,channel,spot_count,plasmid
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-002_001_MIP,33,2,4,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-002_001_MIP,34,2,1,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-002_001_MIP,35,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-002_001_MIP,36,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-002_001_MIP,37,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-002_001_MIP,38,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-002_001_MIP,39,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-002_001_MIP,40,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-002_001_MIP,41,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-002_001_MIP,42,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-002_001_MIP,43,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-002_001_MIP,44,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-002_001_MIP,45,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-002_001_MIP,46,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-002_001_MIP,47,2,1,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-002_001_MIP,48,2,0,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,1,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,2,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,3,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,4,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,5,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,6,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,7,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,8,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,9,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,10,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,11,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,12,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,13,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,14,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,15,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,16,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,17,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,18,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,19,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,20,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,21,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,22,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,23,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,24,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,25,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,26,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,27,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,28,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,29,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,30,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,31,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,32,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,33,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,34,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,35,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,36,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,37,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,38,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,39,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,40,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,41,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,42,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,43,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,44,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,45,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,46,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,47,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,48,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,49,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,50,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,51,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,52,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,53,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,54,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,55,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,56,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,57,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,58,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,59,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,60,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,61,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,62,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,63,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,64,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,65,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,66,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,67,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,68,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,69,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,70,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,71,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,72,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,73,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,74,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,75,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,76,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,77,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-002_001_MIP,78,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,1,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,2,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,3,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,4,3,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,5,3,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,6,3,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,7,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,8,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,9,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,10,3,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,11,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,12,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,13,3,2,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,14,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,15,3,2,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,16,3,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,17,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,18,3,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,19,3,2,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,20,3,2,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,21,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,22,3,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,23,3,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,24,3,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,25,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,26,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,27,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,28,3,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,29,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,30,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,31,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,32,3,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,33,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,34,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,35,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,36,3,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,37,3,2,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,38,3,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,39,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,40,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,41,3,2,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,42,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,43,3,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-002_002_MIP,44,3,2,NT-GFP_Cen5-ZF2b
