experiment,base_name,ROI,channel,x,y,intensity,probability,plasmid
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,64,3,2000,1453,1790.1,0.686,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,65,3,1679,1446,1431.19,0.491,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,66,3,1305,1440,944.0,0.449,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,63,3,4,1438,1409.84,0.474,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,65,3,1669,1433,1348.0,0.456,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,65,3,1669,1428,1348.1,0.486,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,62,3,1519,1411,1206.0,0.371,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,62,3,1511,1404,1461.0,0.478,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,63,3,1,1383,1687.0,0.383,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,59,3,476,1351,991.28,0.48,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,60,3,1159,1344,2137.42,0.505,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,59,3,472,1342,1663.51,0.522,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,60,3,1088,1314,2218.32,0.665,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,59,3,470,1291,1250.0,0.436,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,59,3,470,1283,1020.0,0.433,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,57,3,804,1230,945.65,0.478,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,56,3,1777,1198,1105.39,0.486,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,57,3,845,1189,1049.0,0.453,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,56,3,1834,1175,965.0,0.371,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,55,3,1651,1135,1025.89,0.508,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,52,3,935,1123,1559.45,0.513,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,53,3,678,1110,1261.0,0.383,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,54,3,29,1110,1013.0,0.403,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,52,3,858,1101,1441.46,0.502,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,50,3,559,1100,1501.0,0.467,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,52,3,851,1096,1391.78,0.499,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,52,3,924,1095,1185.0,0.479,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,51,3,327,1067,2281.55,0.507,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,45,3,1935,1066,1174.15,0.489,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,49,3,1141,1065,1858.0,0.448,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,51,3,333,1065,2618.95,0.594,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,45,3,1972,1059,1846.26,0.73,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,48,3,1712,1058,1348.47,0.492,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,48,3,1742,1055,1167.0,0.486,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,45,3,1984,1053,913.0,0.446,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,49,3,1126,1052,1710.0,0.463,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,48,3,1712,1049,1468.19,0.504,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,46,3,1497,1045,1091.0,0.416,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,47,3,473,1018,1497.0,0.482,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,44,3,1658,959,1439.0,0.497,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,44,3,1671,932,1262.82,0.508,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,44,3,1667,931,1308.0,0.465,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,43,3,480,926,1273.0,0.457,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,39,3,69,919,2095.83,0.706,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,38,3,587,917,1267.31,0.479,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,43,3,487,915,1263.04,0.486,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,38,3,522,882,1195.97,0.491,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,39,3,35,882,1432.01,0.496,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,41,3,827,875,1359.28,0.519,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,41,3,842,863,895.0,0.386,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,41,3,855,862,1666.99,0.544,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,35,3,1065,857,1115.0,0.496,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,37,3,1435,844,1365.01,0.562,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,36,3,467,837,1218.0,0.475,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,35,3,1023,828,1356.92,0.47,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,35,3,1027,825,1205.0,0.428,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,40,3,1285,817,1064.0,0.466,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,36,3,453,802,1431.05,0.514,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,34,3,420,778,1049.92,0.479,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,33,3,1912,746,1526.88,0.605,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,32,3,543,731,1232.46,0.487,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,33,3,1890,725,1560.93,0.492,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,32,3,549,723,1119.0,0.464,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,33,3,1886,720,1363.0,0.431,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,31,3,1303,705,1170.0,0.421,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,31,3,1304,693,1121.0,0.457,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,30,3,840,665,1436.0,0.478,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,29,3,1708,660,1856.26,0.574,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,30,3,864,657,1464.99,0.493,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,30,3,854,657,1105.0,0.383,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,30,3,832,653,1187.0,0.469,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,29,3,1746,649,1321.1,0.506,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,29,3,1738,650,1157.74,0.487,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,25,3,2011,627,784.0,0.439,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,28,3,935,619,963.5,0.489,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,28,3,1022,600,787.0,0.424,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,27,3,1341,599,1288.43,0.525,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,25,3,2009,598,978.0,0.465,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,24,3,768,598,876.0,0.414,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,24,3,769,593,980.0,0.388,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,24,3,712,557,935.0,0.405,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,21,3,1213,544,1137.65,0.49,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,21,3,1207,518,1166.0,0.426,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,22,3,252,512,879.77,0.502,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,19,3,1682,483,2018.73,0.511,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,19,3,1663,470,1680.16,0.471,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,15,3,313,446,1442.0,0.479,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,15,3,316,444,1551.0,0.473,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,15,3,299,441,1026.57,0.497,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,15,3,301,436,1030.0,0.484,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,20,3,1936,426,1111.46,0.501,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,19,3,1700,423,1783.0,0.458,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,13,3,99,406,759.0,0.454,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,13,3,100,402,830.0,0.43,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,15,3,293,394,1523.4,0.546,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,13,3,117,387,725.0,0.429,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,14,3,1144,384,1102.07,0.474,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,15,3,298,380,919.42,0.467,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,14,3,1154,362,1010.09,0.503,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,16,3,1930,360,1105.08,0.478,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,10,3,1865,342,894.43,0.479,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,10,3,1830,341,999.28,0.472,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,13,3,42,337,698.0,0.454,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,8,3,1914,302,1085.0,0.441,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,8,3,1929,300,1121.82,0.476,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,11,3,1630,295,949.0,0.388,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,9,3,1501,270,1519.0,0.492,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,9,3,1504,267,1485.94,0.524,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,8,3,1923,255,886.0,0.473,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,9,3,1545,225,981.26,0.487,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,6,3,1705,172,1408.0,0.439,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,5,3,1128,151,942.94,0.506,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,3,3,458,136,858.0,0.408,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,6,3,1676,132,1124.84,0.49,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,4,3,1577,132,621.0,0.484,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,3,3,458,129,936.3,0.486,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,2,3,175,124,672.0,0.414,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,2,3,163,108,742.77,0.47,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-000_004_MIP,61,3,522,2011,1741.97,0.505,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-000_004_MIP,61,3,521,2007,1663.0,0.44,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-000_004_MIP,60,3,813,1991,1161.0,0.428,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-000_004_MIP,60,3,783,1991,2116.12,0.491,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-000_004_MIP,61,3,540,1991,2253.49,0.569,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-000_004_MIP,60,3,780,1985,2669.75,0.585,NT-GFP_Cen7-ZF1g
