experiment,base_name,ROI,channel,x,y,intensity,probability,plasmid,median,maxima,sbr,rel_intensity,rel_sbr,real_spot
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,80,2,1811,1236,3367.0,0.44,NT-GFP_Cen18-ZF1d,1804.0,3902,1.8664079822616408,0.9439463517749107,0.9439463517749107,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,78,2,1271,1244,48036.0,0.393,NT-GFP_Cen18-ZF1d,33963.0,58460,1.414362688808409,0.8216900444748546,0.8216900444748545,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,78,2,1328,1183,39261.0,0.384,NT-GFP_Cen18-ZF1d,33963.0,58460,1.155993286812119,0.6715874101950051,0.671587410195005,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,78,2,1287,1172,58460.0,0.32,NT-GFP_Cen18-ZF1d,33963.0,58460,1.7212849277154552,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,75,2,980,1172,1139.51,0.487,NT-GFP_Cen18-ZF1d,507.0,1191,2.2475542406311635,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,75,2,921,1169,924.0,0.346,NT-GFP_Cen18-ZF1d,507.0,1191,1.8224852071005917,0.810874849716106,0.8108748497161061,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,68,2,1920,1074,1569.99,0.463,NT-GFP_Cen18-ZF1d,1115.0,3168,1.4080627802690584,0.5320196543544561,0.5320196543544562,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,68,2,1935,1029,2040.0,0.326,NT-GFP_Cen18-ZF1d,1115.0,3168,1.8295964125560538,0.6912910877668587,0.6912910877668587,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,68,2,1927,1025,2951.0,0.415,NT-GFP_Cen18-ZF1d,1115.0,3168,2.6466367713004484,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,68,2,1923,1025,2899.13,0.457,NT-GFP_Cen18-ZF1d,1115.0,3168,2.600116591928251,0.9824229074889869,0.9824229074889869,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,68,2,1935,965,2946.03,0.522,NT-GFP_Cen18-ZF1d,1115.0,3168,2.6421793721973095,0.9983158251440191,0.9983158251440191,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,69,2,1769,1057,848.8599999999999,0.493,NT-GFP_Cen18-ZF1d,390.0,916,2.1765641025641025,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,69,2,1770,999,785.0,0.398,NT-GFP_Cen18-ZF1d,390.0,916,2.0128205128205128,0.9247696911151427,0.9247696911151426,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,58,2,625,1021,11259.55,0.506,NT-GFP_Cen18-ZF1d,8045.0,22088,1.3995711622125544,0.5163273260879534,0.5163273260879534,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,58,2,618,935,21807.0,0.394,NT-GFP_Cen18-ZF1d,8045.0,22088,2.710627719080174,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,58,2,567,887,15056.0,0.391,NT-GFP_Cen18-ZF1d,8045.0,22088,1.8714729645742698,0.6904205071765946,0.6904205071765946,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,61,2,1192,974,13403.83,0.542,NT-GFP_Cen18-ZF1d,6794.0,13465,1.9728922578745953,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,61,2,1231,937,11956.42,0.502,NT-GFP_Cen18-ZF1d,6794.0,13465,1.7598498675301737,0.8920151926725421,0.892015192672542,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,61,2,1275,917,10260.0,0.458,NT-GFP_Cen18-ZF1d,6794.0,13465,1.5101560200176627,0.7654528593692996,0.7654528593692996,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,57,2,1568,904,1102.0,0.339,NT-GFP_Cen18-ZF1d,626.0,2580,1.7603833865814698,0.45661911253465043,0.4566191125346505,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,57,2,1608,891,2413.39,0.559,NT-GFP_Cen18-ZF1d,626.0,2580,3.8552555910543127,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,57,2,1612,877,2027.6399999999999,0.514,NT-GFP_Cen18-ZF1d,626.0,2580,3.2390415335463256,0.8401625928672946,0.8401625928672946,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,59,2,461,895,1427.86,0.473,NT-GFP_Cen18-ZF1d,802.0,1978,1.7803740648379052,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,54,2,1795,871,1530.68,0.527,NT-GFP_Cen18-ZF1d,569.0,1561,2.6901230228471005,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,54,2,1788,852,1437.35,0.501,NT-GFP_Cen18-ZF1d,569.0,1561,2.52609841827768,0.9390270990670812,0.939027099067081,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,44,2,1428,755,5650.16,0.607,NT-GFP_Cen18-ZF1d,2333.0,6247,2.4218431204457778,0.9129255283911799,0.91292552839118,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,44,2,1505,662,6189.07,0.627,NT-GFP_Cen18-ZF1d,2333.0,6247,2.652837548221174,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,46,2,811,727,1528.82,0.515,NT-GFP_Cen18-ZF1d,690.0,1876,2.21568115942029,0.9768443382362337,0.9768443382362338,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,46,2,827,711,1565.06,0.504,NT-GFP_Cen18-ZF1d,690.0,1876,2.2682028985507245,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,45,2,1867,719,3953.09,0.63,NT-GFP_Cen18-ZF1d,1284.0,4049,3.0787305295950156,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,45,2,1875,694,3472.24,0.524,NT-GFP_Cen18-ZF1d,1284.0,4049,2.7042367601246102,0.8783609783738796,0.8783609783738796,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,41,2,1644,638,15654.0,0.355,NT-GFP_Cen18-ZF1d,9320.0,18782,1.6796137339055794,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,36,2,1822,612,9760.0,0.375,NT-GFP_Cen18-ZF1d,10608.0,21560,0.9200603318250377,0.4538990204896342,0.4538990204896342,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,36,2,1795,581,17817.0,0.442,NT-GFP_Cen18-ZF1d,10608.0,21560,1.679581447963801,0.828598242629489,0.8285982426294891,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,36,2,1753,580,16775.73,0.486,NT-GFP_Cen18-ZF1d,10608.0,21560,1.5814225113122171,0.7801728908810012,0.7801728908810012,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,36,2,1768,549,17984.0,0.363,NT-GFP_Cen18-ZF1d,10608.0,21560,1.6953242835595776,0.8363647525087686,0.8363647525087686,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,36,2,1739,527,21502.58,0.529,NT-GFP_Cen18-ZF1d,10608.0,21560,2.027015460030166,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,36,2,1801,526,16509.0,0.336,NT-GFP_Cen18-ZF1d,10608.0,21560,1.5562782805429864,0.7677683329163291,0.7677683329163291,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,39,2,839,598,5159.02,0.508,NT-GFP_Cen18-ZF1d,3068.0,6192,1.6815580182529337,0.8482007658274571,0.8482007658274571,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,39,2,899,545,6082.31,0.525,NT-GFP_Cen18-ZF1d,3068.0,6192,1.9825000000000002,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,38,2,1290,599,18831.69,0.495,NT-GFP_Cen18-ZF1d,10716.0,22061,1.7573432250839864,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,38,2,1305,589,17122.0,0.315,NT-GFP_Cen18-ZF1d,10716.0,22061,1.5977976857036207,0.909212078151244,0.909212078151244,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,34,2,757,550,15946.58,0.469,NT-GFP_Cen18-ZF1d,9807.0,20852,1.6260405832568574,0.7647506234413965,0.7647506234413964,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,34,2,768,532,20852.0,0.442,NT-GFP_Cen18-ZF1d,9807.0,20852,2.1262363617824005,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,34,2,735,458,12642.19,0.492,NT-GFP_Cen18-ZF1d,9807.0,20852,1.289098603038646,0.606281891425283,0.606281891425283,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,37,2,126,547,968.0,0.37,NT-GFP_Cen18-ZF1d,643.0,1495,1.505443234836703,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,37,2,169,524,941.0,0.355,NT-GFP_Cen18-ZF1d,643.0,1495,1.463452566096423,0.9721074380165289,0.9721074380165289,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,31,2,606,517,17553.0,0.399,NT-GFP_Cen18-ZF1d,12170.5,26228,1.4422579187379319,0.6715844004790199,0.6715844004790199,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,31,2,590,491,26136.7,0.663,NT-GFP_Cen18-ZF1d,12170.5,26228,2.147545293948482,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,31,2,616,472,17859.05,0.51,NT-GFP_Cen18-ZF1d,12170.5,26228,1.4674047902715581,0.6832939889121427,0.6832939889121427,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,20,2,812,381,2075.0,0.465,NT-GFP_Cen18-ZF1d,918.0,2250,2.2603485838779958,0.9669332140394042,0.9669332140394042,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,20,2,817,380,2145.96,0.477,NT-GFP_Cen18-ZF1d,918.0,2250,2.3376470588235296,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,20,2,860,371,2039.1599999999999,0.53,NT-GFP_Cen18-ZF1d,918.0,2250,2.2213071895424834,0.9502320639713694,0.9502320639713693,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,21,2,606,356,2947.46,0.488,NT-GFP_Cen18-ZF1d,1343.0,9839,2.1946835443037975,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,16,2,1583,258,5779.36,0.465,NT-GFP_Cen18-ZF1d,3694.0,7093,1.5645262587980509,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,13,2,679,251,1525.0,0.476,NT-GFP_Cen18-ZF1d,622.0,2667,2.4517684887459805,0.6111685542757753,0.6111685542757752,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,13,2,696,198,2495.22,0.483,NT-GFP_Cen18-ZF1d,622.0,2667,4.011607717041801,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,10,2,1590,229,3513.88,0.508,NT-GFP_Cen18-ZF1d,1464.0,3572,2.400191256830601,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,10,2,1638,165,1975.0,0.311,NT-GFP_Cen18-ZF1d,1464.0,3572,1.3490437158469946,0.5620567577720355,0.5620567577720355,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,5,2,734,169,1816.65,0.516,NT-GFP_Cen18-ZF1d,567.0,1898,3.203968253968254,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,5,2,769,148,1646.58,0.512,NT-GFP_Cen18-ZF1d,567.0,1898,2.904021164021164,0.9063826273635537,0.9063826273635537,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,6,2,912,161,1784.17,0.53,NT-GFP_Cen18-ZF1d,531.0,1801,3.360018832391714,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,6,2,890,113,1519.79,0.518,NT-GFP_Cen18-ZF1d,531.0,1801,2.8621280602636534,0.8518190531171357,0.8518190531171356,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,83,2,575,2007,275.0,0.325,NT-GFP_CenX-ZF1c,180.0,347,1.5277777777777777,0.8283132530120482,0.8283132530120481,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,83,2,538,2001,332.0,0.413,NT-GFP_CenX-ZF1c,180.0,347,1.8444444444444446,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,79,2,1764,1869,3802.0,0.331,NT-GFP_CenX-ZF1c,2757.0,8194,1.3790351831701124,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,77,2,896,1773,936.3800000000001,0.537,NT-GFP_CenX-ZF1c,632.0,1384,1.4816139240506332,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,77,2,899,1748,818.0,0.42,NT-GFP_CenX-ZF1c,632.0,1384,1.2943037974683544,0.8735769666161173,0.8735769666161173,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,77,2,876,1658,730.3900000000001,0.473,NT-GFP_CenX-ZF1c,632.0,1384,1.1556803797468356,0.7800145240180268,0.7800145240180268,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,74,2,87,1733,283.0,0.412,NT-GFP_CenX-ZF1c,147.0,307,1.9251700680272108,0.9932961286020148,0.9932961286020148,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,74,2,82,1720,284.90999999999997,0.508,NT-GFP_CenX-ZF1c,147.0,307,1.9381632653061223,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,74,2,183,1642,243.0,0.307,NT-GFP_CenX-ZF1c,147.0,307,1.653061224489796,0.8529009160787618,0.8529009160787618,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,78,2,1210,1727,642.0,0.33,NT-GFP_CenX-ZF1c,504.0,1175,1.2738095238095237,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,73,2,1037,1688,336.0,0.318,NT-GFP_CenX-ZF1c,252.0,489,1.3333333333333333,0.9572649572649573,0.9572649572649573,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,73,2,1064,1656,351.0,0.459,NT-GFP_CenX-ZF1c,252.0,489,1.3928571428571428,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,71,2,1377,1660,1412.0,0.308,NT-GFP_CenX-ZF1c,1053.0,2909,1.3409306742640077,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,71,2,1429,1613,977.0,0.328,NT-GFP_CenX-ZF1c,1053.0,2909,0.9278252611585945,0.6919263456090652,0.6919263456090652,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,64,2,1430,1568,548.75,0.498,NT-GFP_CenX-ZF1c,376.0,828,1.459441489361702,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,68,2,371,1567,914.0,0.348,NT-GFP_CenX-ZF1c,951.0,2840,0.961093585699264,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,65,2,708,1556,543.68,0.473,NT-GFP_CenX-ZF1c,505.0,1323,1.0765940594059404,0.8187951807228915,0.8187951807228914,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,65,2,731,1554,546.0,0.351,NT-GFP_CenX-ZF1c,505.0,1323,1.0811881188118813,0.822289156626506,0.822289156626506,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,65,2,610,1525,601.0,0.48,NT-GFP_CenX-ZF1c,505.0,1323,1.19009900990099,0.9051204819277109,0.9051204819277108,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,65,2,705,1488,664.0,0.368,NT-GFP_CenX-ZF1c,505.0,1323,1.314851485148515,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,65,2,711,1472,576.0,0.401,NT-GFP_CenX-ZF1c,505.0,1323,1.1405940594059405,0.8674698795180723,0.8674698795180722,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,60,2,1535,1447,4386.0,0.474,NT-GFP_CenX-ZF1c,2473.0,5067,1.7735543873837445,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,62,2,1782,1436,368.57000000000005,0.483,NT-GFP_CenX-ZF1c,248.0,437,1.4861693548387098,0.8892132500180946,0.8892132500180946,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,62,2,1772,1420,414.49,0.499,NT-GFP_CenX-ZF1c,248.0,437,1.6713306451612904,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,56,2,1347,1370,2444.69,0.571,NT-GFP_CenX-ZF1c,1073.0,2762,2.2783690587138863,0.9064311006470032,0.906431100647003,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,56,2,1364,1337,2697.05,0.504,NT-GFP_CenX-ZF1c,1073.0,2762,2.5135601118359743,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,57,2,29,1330,294.0,0.405,NT-GFP_CenX-ZF1c,157.0,369,1.872611464968153,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,55,2,771,1328,663.0,0.326,NT-GFP_CenX-ZF1c,496.0,931,1.3366935483870968,0.8055893074119077,0.8055893074119077,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,55,2,803,1325,823.0,0.439,NT-GFP_CenX-ZF1c,496.0,931,1.659274193548387,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,52,2,1020,1234,449.0,0.343,NT-GFP_CenX-ZF1c,308.0,551,1.4577922077922079,0.9955654101995566,0.9955654101995567,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,52,2,987,1211,451.0,0.401,NT-GFP_CenX-ZF1c,308.0,551,1.4642857142857142,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,50,2,1235,1213,419.0,0.39,NT-GFP_CenX-ZF1c,323.0,612,1.2972136222910218,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,46,2,1465,1210,513.08,0.497,NT-GFP_CenX-ZF1c,263.0,523,1.9508745247148291,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,46,2,1465,1198,464.0,0.412,NT-GFP_CenX-ZF1c,263.0,523,1.7642585551330798,0.9043424027442114,0.9043424027442113,Yes
