filename,plasmid,experiment,ROI_index,cor_ch1_log10_median,tx_status_thr,tx_status_gmm
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,3,2.548581066461557,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,4,3.356588275764553,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,5,4.064673145618348,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,6,2.6618990653422627,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,7,3.5904203089582407,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,8,3.4662328368748883,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,9,2.650139231714996,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,10,3.6909473441370544,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,11,4.225722325928828,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,12,3.537415661932323,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,13,3.134141927598187,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,14,2.542383005804754,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,15,3.045178147812276,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,16,3.03944384051092,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,17,2.9425873859335683,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,18,2.912280426664247,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,19,2.4653786044321815,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,20,2.540048617462634,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,21,3.130078375035129,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,22,2.645609811099842,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,23,2.625573369321539,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,24,2.704932295258457,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,25,2.5130864566024753,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,26,2.4923547889948265,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,27,2.445382171665373,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,28,2.4525425859798275,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,29,2.804033558250156,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,30,2.4715123053965136,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,31,2.4484754235287443,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,32,2.4621897479767765,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,33,2.752395430219983,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,34,3.1121550367836233,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,35,2.9631981163150662,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,1,2.400173140344237,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,2,2.4824051536444434,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,3,2.484093878853445,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,4,2.3976821961343537,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,5,2.431074319719668,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,6,2.4534545024258527,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,7,2.445803873138272,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,8,2.4495720712980633,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,9,2.463287583179747,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,10,2.369745360139212,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,11,2.675921318223824,Y,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,12,2.477901444875547,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,13,2.405256206172727,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,14,2.4243032939129816,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,15,2.478369658003465,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,16,2.4299418838623708,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,17,2.4861526622151353,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,18,2.4426545639999246,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,19,2.4722612228916643,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,20,2.916669454178856,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,21,2.4223005268011977,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,22,2.4524399031689716,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,23,3.122546574376344,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,24,2.488735102612582,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,25,2.5071615648142207,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,26,2.4712915821007773,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,27,3.091962345247047,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,28,2.452058326908821,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,29,2.4292499836909274,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,30,2.521488088674174,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,31,2.68392216307004,Y,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,32,2.445810528695312,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,33,2.4575050184697576,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,34,2.478101695397037,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,35,2.390997907209619,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,36,2.39950642143694,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,37,2.461596865342006,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,38,2.385573600266796,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,39,2.3721617279265814,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,40,2.412423032971998,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,41,2.4115442972519356,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,42,2.5167677811347215,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,43,2.424241923435591,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,44,2.4686731806996662,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,45,2.427112292907818,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,46,2.4089592597435407,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,47,2.4074759917356343,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,48,2.3781808422446065,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,49,2.410677418587636,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,50,2.4644123035027055,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,1,2.9199081799560727,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,2,2.610854954403081,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,3,2.5900762708439906,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,4,2.700638541195969,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,5,2.5057925113574138,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,6,2.7011970625087023,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,7,2.4738677984497444,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,8,3.317208408775089,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,9,2.8580360267554985,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,10,2.6774492841746986,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,11,3.633322214246311,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,12,2.8922567667847963,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,13,3.182852554498191,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,14,3.5931730093267804,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,15,3.128163077418071,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,16,3.7433629525173426,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,17,2.783735762212405,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,18,3.1521447537597718,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,19,3.1963290275393343,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,20,3.6826879974030575,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,21,4.768038407891879,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,22,4.412656404131341,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,23,2.633591927361938,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,24,2.9512484164933985,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,25,3.3320099779267025,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,26,2.598254079674733,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,27,2.5754730998865196,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,28,3.2727694090054933,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,29,3.26025447386932,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,30,2.927597521827475,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,31,3.2984712135475034,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,32,2.5267575596587215,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,33,3.0456635006824597,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,34,3.3293485397454994,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,35,3.4004566789669237,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,36,2.5634101405528416,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,37,2.9371021671177284,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,38,2.6883111053345843,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,39,2.6504383165250323,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,40,2.5909752061436833,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,41,2.4833661158836864,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,42,2.6069906850618123,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,43,2.5612460689445973,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,1,2.4096395572633145,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,2,2.4127346834687446,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,3,2.417948806387465,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,4,2.418884827266629,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,5,2.4348869011338636,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,6,2.3982133141695607,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,7,2.431877413422777,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,8,2.4654434269901175,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,9,2.4501211906662856,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,10,2.4545072656406015,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,11,2.482138060335217,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,12,2.427389291633578,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,13,2.468501869896105,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,14,2.4018731286085013,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,15,2.4916429569972567,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,16,2.4584550792756477,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,17,2.4381917982348593,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,18,2.447181010967916,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,19,2.4764033904302076,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,20,2.467945571570535,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,21,2.458722931569322,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,22,2.4693076637778435,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,23,2.499287281353862,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,24,2.4775211483957955,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,25,2.4944046554596144,N,N
