experiment,base_name,ROI,channel,spot_count,plasmid,tx_status_thr,tx_status_gmm,ch1_log10_median
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,28,2,9,NT-GFP_Cen4-ZF2c,Y,Y,4.212613696645057
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,29,2,0,NT-GFP_Cen4-ZF2c,Y,Y,2.79309160017658
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,30,2,0,NT-GFP_Cen4-ZF2c,Y,Y,2.7641761323903307
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,31,2,1,NT-GFP_Cen4-ZF2c,Y,Y,3.097604328874411
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,32,2,3,NT-GFP_Cen4-ZF2c,Y,Y,3.5728716022004803
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,33,2,2,NT-GFP_Cen4-ZF2c,Y,Y,3.521138083704036
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,34,2,0,NT-GFP_Cen4-ZF2c,Y,Y,4.657113244811274
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,35,2,6,NT-GFP_Cen4-ZF2c,Y,Y,3.718169405391307
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,36,2,6,NT-GFP_Cen4-ZF2c,Y,Y,3.682506085939011
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,37,2,2,NT-GFP_Cen4-ZF2c,Y,Y,3.382197210377454
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,38,2,0,NT-GFP_Cen4-ZF2c,Y,N,2.660865478003869
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,39,2,2,NT-GFP_Cen4-ZF2c,Y,Y,3.3653007486379876
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,40,2,7,NT-GFP_Cen4-ZF2c,Y,Y,3.5469126431812423
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,41,2,0,NT-GFP_Cen4-ZF2c,Y,Y,2.9995654882259823
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,42,2,0,NT-GFP_Cen4-ZF2c,Y,Y,2.7641761323903307
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,43,2,1,NT-GFP_Cen4-ZF2c,Y,Y,3.2909245593827543
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,44,2,0,NT-GFP_Cen4-ZF2c,Y,N,2.60959440922522
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,45,2,0,NT-GFP_Cen4-ZF2c,Y,N,2.593286067020457
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,46,2,0,NT-GFP_Cen4-ZF2c,Y,N,2.661812685537261
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,47,2,0,NT-GFP_Cen4-ZF2c,Y,N,2.57978359661681
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,48,2,0,NT-GFP_Cen4-ZF2c,N,N,2.5327543789924976
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,49,2,0,NT-GFP_Cen4-ZF2c,N,N,2.509202522331103
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,50,2,0,NT-GFP_Cen4-ZF2c,N,N,2.5774917998372255
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,1,2,0,NT-GFP_Cen3-ZF2a,N,N,2.444044795918076
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,2,2,3,NT-GFP_Cen3-ZF2a,Y,Y,2.9809119377768436
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,3,2,0,NT-GFP_Cen3-ZF2a,N,N,2.4756711883244296
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,4,2,0,NT-GFP_Cen3-ZF2a,N,N,2.383815365980431
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,5,2,8,NT-GFP_Cen3-ZF2a,Y,Y,3.340741474989978
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,6,2,0,NT-GFP_Cen3-ZF2a,N,N,2.5010592622177517
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,7,2,13,NT-GFP_Cen3-ZF2a,Y,Y,3.423081958297231
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,8,2,0,NT-GFP_Cen3-ZF2a,N,N,2.503790683057181
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,9,2,0,NT-GFP_Cen3-ZF2a,N,N,2.4456042032735974
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,10,2,0,NT-GFP_Cen3-ZF2a,N,N,2.494154594018443
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,11,2,0,NT-GFP_Cen3-ZF2a,N,N,2.4955443375464483
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,12,2,0,NT-GFP_Cen3-ZF2a,N,N,2.5352941200427703
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,13,2,0,NT-GFP_Cen3-ZF2a,Y,N,2.5774917998372255
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,14,2,0,NT-GFP_Cen3-ZF2a,Y,N,2.571708831808688
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,15,2,0,NT-GFP_Cen3-ZF2a,N,N,2.5390760987927767
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,16,2,0,NT-GFP_Cen3-ZF2a,Y,N,2.699837725867246
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,17,2,0,NT-GFP_Cen3-ZF2a,Y,Y,2.816241299991783
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,18,2,0,NT-GFP_Cen3-ZF2a,Y,N,2.6127838567197355
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,19,2,9,NT-GFP_Cen3-ZF2a,Y,Y,3.853546121253904
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,20,2,1,NT-GFP_Cen3-ZF2a,Y,Y,2.8976270912904414
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,21,2,9,NT-GFP_Cen3-ZF2a,Y,Y,3.4596939764779706
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,22,2,12,NT-GFP_Cen3-ZF2a,Y,Y,3.659440781870318
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,23,2,0,NT-GFP_Cen3-ZF2a,Y,N,2.617000341120899
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,24,2,10,NT-GFP_Cen3-ZF2a,Y,Y,3.5852350633657752
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,25,2,0,NT-GFP_Cen3-ZF2a,Y,Y,2.710117365111816
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,26,2,5,NT-GFP_Cen3-ZF2a,Y,Y,3.0132586652835167
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,27,2,14,NT-GFP_Cen3-ZF2a,Y,Y,3.650598898172657
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,28,2,0,NT-GFP_Cen3-ZF2a,Y,N,2.621176281775035
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,29,2,0,NT-GFP_Cen3-ZF2a,Y,N,2.6483600109809315
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,30,2,1,NT-GFP_Cen3-ZF2a,Y,Y,2.951337518795918
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,31,2,0,NT-GFP_Cen3-ZF2a,Y,N,2.6242820958356683
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,32,2,0,NT-GFP_Cen3-ZF2a,N,N,2.5774917998372255
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,33,2,10,NT-GFP_Cen3-ZF2a,Y,Y,3.5952757118020995
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,34,2,9,NT-GFP_Cen3-ZF2a,Y,Y,3.2095150145426308
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,35,2,0,NT-GFP_Cen3-ZF2a,N,N,2.546542663478131
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,36,2,4,NT-GFP_Cen3-ZF2a,Y,Y,3.231979026831504
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,37,2,0,NT-GFP_Cen3-ZF2a,Y,N,2.5490032620257876
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,38,2,5,NT-GFP_Cen3-ZF2a,Y,Y,3.991956670920119
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,39,2,0,NT-GFP_Cen3-ZF2a,Y,N,2.615950051656401
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos3_MIP,40,2,1,NT-GFP_Cen3-ZF2a,Y,Y,3.1124374173218436
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,1,2,1,NT-GFP_Cen4-ZF1b,Y,Y,3.255272505103306
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,2,2,0,NT-GFP_Cen4-ZF1b,N,N,2.5575072019056577
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,3,2,0,NT-GFP_Cen4-ZF1b,Y,Y,4.78206035044592
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,4,2,7,NT-GFP_Cen4-ZF1b,Y,Y,4.006957821495034
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,5,2,14,NT-GFP_Cen4-ZF1b,Y,Y,4.169174619753743
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,6,2,0,NT-GFP_Cen4-ZF1b,Y,Y,4.816479930623699
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,7,2,0,NT-GFP_Cen4-ZF1b,Y,N,2.7403626894942437
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,8,2,0,NT-GFP_Cen4-ZF1b,N,N,2.4712917110589387
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,9,2,0,NT-GFP_Cen4-ZF1b,Y,Y,2.900913067737669
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,10,2,0,NT-GFP_Cen4-ZF1b,Y,N,2.760422483423212
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,11,2,0,NT-GFP_Cen4-ZF1b,N,N,2.456366033129043
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,12,2,3,NT-GFP_Cen4-ZF1b,Y,Y,4.537491677290796
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,13,2,0,NT-GFP_Cen4-ZF1b,Y,Y,2.885926339801431
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,14,2,10,NT-GFP_Cen4-ZF1b,Y,Y,3.429752280002408
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,15,2,0,NT-GFP_Cen4-ZF1b,Y,N,2.7489628612561616
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,16,2,13,NT-GFP_Cen4-ZF1b,Y,Y,3.7157944980035063
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,17,2,3,NT-GFP_Cen4-ZF1b,Y,Y,2.9175055095525466
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,18,2,0,NT-GFP_Cen4-ZF1b,N,N,2.705007959333336
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,19,2,0,NT-GFP_Cen4-ZF1b,N,N,2.4216039268698313
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,20,2,0,NT-GFP_Cen4-ZF1b,Y,N,2.663700925389648
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,21,2,10,NT-GFP_Cen4-ZF1b,Y,Y,3.616685520895512
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF1b_1_MMStack_Pos3_MIP,22,2,0,NT-GFP_Cen4-ZF1b,N,N,2.4871383754771865
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,1,2,0,NT-GFP_Cen6-ZF1c,N,N,2.44870631990508
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,2,2,0,NT-GFP_Cen6-ZF1c,N,N,2.459392487759231
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,3,2,0,NT-GFP_Cen6-ZF1c,N,N,2.469822015978163
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,4,2,0,NT-GFP_Cen6-ZF1c,Y,N,2.4955443375464483
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,5,2,0,NT-GFP_Cen6-ZF1c,Y,N,2.586587304671755
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,6,2,0,NT-GFP_Cen6-ZF1c,N,N,2.3783979009481375
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,7,2,0,NT-GFP_Cen6-ZF1c,Y,N,2.5428254269591797
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,8,2,0,NT-GFP_Cen6-ZF1c,Y,N,2.5658478186735176
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,9,2,0,NT-GFP_Cen6-ZF1c,Y,N,2.6444385894678386
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,10,2,0,NT-GFP_Cen6-ZF1c,Y,Y,2.929929560084588
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,11,2,7,NT-GFP_Cen6-ZF1c,Y,Y,3.6567687792660166
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,12,2,4,NT-GFP_Cen6-ZF1c,Y,Y,3.3199384399803087
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,13,2,0,NT-GFP_Cen6-ZF1c,Y,N,2.6981005456233897
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,14,2,4,NT-GFP_Cen6-ZF1c,Y,Y,3.097604328874411
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,15,2,0,NT-GFP_Cen6-ZF1c,Y,N,2.6074550232146687
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,16,2,4,NT-GFP_Cen6-ZF1c,Y,Y,3.838974954955468
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,17,2,4,NT-GFP_Cen6-ZF1c,Y,Y,4.078782960196963
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,18,2,0,NT-GFP_Cen6-ZF1c,N,N,2.450249108319361
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,19,2,0,NT-GFP_Cen6-ZF1c,Y,N,2.530199698203082
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,20,2,0,NT-GFP_Cen6-ZF1c,Y,N,2.737987326333431
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,21,2,1,NT-GFP_Cen6-ZF1c,Y,Y,2.919601023784111
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,22,2,8,NT-GFP_Cen6-ZF1c,Y,Y,4.156064312339866
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,23,2,3,NT-GFP_Cen6-ZF1c,Y,Y,2.9242792860618816
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,24,2,0,NT-GFP_Cen6-ZF1c,N,N,2.4742162640762553
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,25,2,3,NT-GFP_Cen6-ZF1c,Y,Y,3.210853365314893
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,26,2,4,NT-GFP_Cen6-ZF1c,Y,Y,3.1571544399062814
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,27,2,0,NT-GFP_Cen6-ZF1c,N,N,2.550228353055094
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,28,2,0,NT-GFP_Cen6-ZF1c,N,N,2.4578818967339924
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,29,2,0,NT-GFP_Cen6-ZF1c,N,N,2.3710678622717363
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,30,2,0,NT-GFP_Cen6-ZF1c,N,N,2.5575072019056577
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,31,2,6,NT-GFP_Cen6-ZF1c,Y,Y,3.5913985512812485
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,32,2,0,NT-GFP_Cen6-ZF1c,N,N,2.5490032620257876
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,33,2,0,NT-GFP_Cen6-ZF1c,N,N,2.469822015978163
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,34,2,0,NT-GFP_Cen6-ZF1c,N,N,2.507855871695831
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,35,2,0,NT-GFP_Cen6-ZF1c,N,N,2.432969290874406
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,36,2,0,NT-GFP_Cen6-ZF1c,N,N,2.4578818967339924
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos7_MIP,37,2,0,NT-GFP_Cen6-ZF1c,N,N,2.380211241711606
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos3_MIP,1,2,0,NT-GFP_Cen4-ZF2a,N,N,2.450249108319361
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos3_MIP,2,2,0,NT-GFP_Cen4-ZF2a,Y,Y,2.8981764834976764
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos3_MIP,3,2,0,NT-GFP_Cen4-ZF2a,N,N,2.5390760987927767
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos3_MIP,4,2,0,NT-GFP_Cen4-ZF2a,N,N,2.392696953259666
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos3_MIP,5,2,0,NT-GFP_Cen4-ZF2a,N,N,2.4533183400470375
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos3_MIP,6,2,0,NT-GFP_Cen4-ZF2a,N,N,2.505149978319906
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos3_MIP,7,2,0,NT-GFP_Cen4-ZF2a,N,N,2.5428254269591797
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos3_MIP,8,2,2,NT-GFP_Cen4-ZF2a,Y,Y,3.452706226511029
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos3_MIP,9,2,7,NT-GFP_Cen4-ZF2a,Y,Y,3.6951751105143433
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos3_MIP,10,2,6,NT-GFP_Cen4-ZF2a,Y,Y,3.298197867109815
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos3_MIP,11,2,0,NT-GFP_Cen4-ZF2a,Y,N,2.7558748556724915
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos3_MIP,12,2,0,NT-GFP_Cen4-ZF2a,Y,N,2.5646660642520893
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos3_MIP,13,2,0,NT-GFP_Cen4-ZF2a,Y,N,2.629409599102719
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos3_MIP,14,2,0,NT-GFP_Cen4-ZF2a,Y,N,2.6201360549737576
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos3_MIP,15,2,0,NT-GFP_Cen4-ZF2a,Y,N,2.53655844257153
