filename,plasmid,experiment,ROI_index,ch1_log10_median,tx_status_thr,tx_status_gmm
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,3,2.4608978427565478,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,4,3.3702354372831773,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,5,4.079398339019855,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,6,2.6570558528571038,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,7,3.634678752178682,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,8,3.4554539687786283,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,9,2.6384892569546374,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,10,3.8133808067338557,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,11,4.296248242948933,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,12,3.5364321758220134,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,13,3.137354111370733,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,14,2.5575072019056577,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,15,3.0663259253620376,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,16,3.0472748673841794,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,17,2.954724790979063,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,18,2.9334872878487053,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,19,2.45484486000851,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,20,2.546542663478131,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,21,3.121887985103681,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,22,2.6720978579357175,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,23,2.597695185925512,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,24,2.7287594751678745,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,25,2.526339277389844,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,26,2.510545010206612,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,27,2.469822015978163,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,28,2.4313637641589874,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,29,2.8175653695597807,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,30,2.4727564493172123,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,31,2.429752280002408,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,32,2.4771212547196626,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,33,2.7810369386211318,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,34,3.090610707828407,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen3-ZF1a,09042024_Cen-ZF_set3_session1,35,2.9907826918031377,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,1,2.3483048630481607,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,2,2.4183012913197452,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,3,2.406540180433955,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,4,2.3344537511509307,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,5,2.4265112613645754,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,6,2.4345689040341987,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,7,2.444044795918076,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,8,2.4471580313422194,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,9,2.449478399187365,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,10,2.4099331233312946,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,11,2.6981005456233897,Y,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,12,2.4653828514484184,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,13,2.385606273598312,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,14,2.428134794028789,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,15,2.481442628502305,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,16,2.4424797690644486,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,17,2.469822015978163,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,18,2.4712917110589387,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,19,2.4771212547196626,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,20,2.932473764677153,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,21,2.456366033129043,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,22,2.4756711883244296,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,23,3.1583624920952498,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,24,2.496929648073215,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,25,2.5185139398778875,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,26,2.4638929889859074,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,27,3.12057393120585,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,28,2.439332693830263,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,29,2.44870631990508,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,30,2.4913616938342726,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,31,2.7151673578484576,Y,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,32,2.4983105537896004,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,33,2.44870631990508,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,34,2.4983105537896004,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,35,2.3710678622717363,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,36,2.4099331233312946,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,37,2.4899584794248346,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,38,2.5017437296279943,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,39,2.494850021680094,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,40,2.4742162640762553,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,41,2.4456042032735974,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,42,2.4899584794248346,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,43,2.4771212547196626,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,44,2.44870631990508,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,45,2.4800069429571505,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,46,2.413299764081252,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,47,2.423245873936808,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,48,2.3979400086720375,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,49,2.456366033129043,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1c,09042024_Cen-ZF_set3_session1,50,2.456366033129043,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,1,2.8639173769578603,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,2,2.568201724066995,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,3,2.5289167002776547,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,4,2.603144372620182,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,5,2.4712917110589387,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,6,2.739572344450092,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,7,2.510545010206612,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,8,3.2915908256580013,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,9,2.8129133566428557,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,10,2.6180480967120925,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,11,3.7349597612724454,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,12,2.94546858513182,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,13,3.2052043639481447,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,14,3.5700757053216043,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,15,3.167317334748176,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,16,3.807940721215499,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,17,2.734799829588847,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,18,3.220631019448092,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,19,3.1997551772534747,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,20,3.667733052533267,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,21,4.816479930623699,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,22,4.454402721339258,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,23,2.6344772701607315,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,24,3.0232524596337114,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,25,3.380934463330702,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,26,2.621176281775035,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,27,2.5224442335063197,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,28,3.314709692955174,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,29,3.2821687783046416,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,30,2.9907826918031377,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,31,3.3569814009931314,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,32,2.5211380837040362,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,33,3.0874264570362855,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,34,3.3909351071033793,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,35,3.4599952560473914,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,36,2.5921767573958667,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,37,2.8819549713396007,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,38,2.718501688867274,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,39,2.6757783416740852,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,40,2.6190933306267428,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,41,2.432969290874406,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,42,2.583198773968623,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2c,09042024_Cen-ZF_set3_session1,43,2.593286067020457,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,1,2.361727836017593,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,2,2.3979400086720375,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,3,2.416640507338281,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,4,2.387389826338729,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,5,2.424881636631067,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,6,2.392696953259666,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,7,2.436162647040756,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,8,2.3483048630481607,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,9,2.459392487759231,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,10,2.444044795918076,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,11,2.45484486000851,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,12,2.5024271199844326,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,13,2.4578818967339924,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,14,2.3729120029701067,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,15,2.462397997898956,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,16,2.439332693830263,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,17,2.4913616938342726,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,18,2.4578818967339924,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,19,2.5010592622177517,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,20,2.4638929889859074,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,21,2.3783979009481375,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,22,2.4313637641589874,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,23,2.537819095073274,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,24,2.469822015978163,N,N
09042024_Cen-ZF_utx_1_MMStack_Pos5_MIP,none,09042024_Cen-ZF_set3_session1,25,2.507855871695831,N,N
