experiment,base_name,ROI,channel,x,y,intensity,probability
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,95,2,734,1811,1081.62,0.518
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,93,2,166,1806,1075.14,0.511
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,92,2,1536,1789,1108.08,0.56
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,95,2,822,1788,924.53,0.514
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,81,2,402,1769,1105.42,0.483
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,93,2,171,1764,1628.91,0.576
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,81,2,418,1752,1395.33,0.554
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,92,2,1523,1745,1558.06,0.533
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,92,2,1528,1744,1166.0,0.451
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,90,2,1270,1741,1135.48,0.525
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,85,2,1718,1739,727.09,0.498
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,82,2,1872,1727,1280.21,0.57
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,85,2,1722,1725,985.6,0.509
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,87,2,864,1724,1107.34,0.507
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,81,2,398,1720,909.95,0.543
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,91,2,2043,1718,1052.59,0.507
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,87,2,808,1717,1121.39,0.509
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,81,2,363,1718,1256.84,0.58
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,85,2,1709,1714,1167.02,0.535
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,90,2,1204,1711,1542.39,0.568
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,89,2,566,1710,1571.98,0.582
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,85,2,1708,1706,933.63,0.494
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,87,2,833,1701,1277.64,0.535
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,89,2,532,1701,1348.47,0.606
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,88,2,1349,1695,1191.88,0.54
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,81,2,426,1696,1447.66,0.575
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,86,2,997,1692,935.78,0.541
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,88,2,1376,1690,784.86,0.479
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,88,2,1381,1688,654.0,0.472
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,85,2,1661,1686,631.0,0.462
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,83,2,81,1685,1299.94,0.525
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,86,2,1023,1684,1223.97,0.557
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,87,2,841,1683,685.86,0.484
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,86,2,996,1672,1030.77,0.507
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,86,2,1005,1669,1158.1,0.51
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,83,2,88,1670,1066.48,0.531
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,82,2,1888,1666,1241.34,0.561
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,82,2,1868,1660,822.46,0.51
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,85,2,1677,1656,1087.9,0.542
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,80,2,689,1645,1087.77,0.538
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,81,2,477,1642,2040.39,0.619
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,80,2,683,1638,954.81,0.498
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,77,2,1679,1635,902.61,0.505
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,81,2,401,1622,944.56,0.507
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,77,2,1634,1613,1502.92,0.595
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,81,2,442,1611,928.84,0.495
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,77,2,1656,1606,1621.38,0.616
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,76,2,915,1603,1339.7,0.533
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,74,2,792,1603,1018.49,0.508
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,76,2,899,1598,1596.95,0.527
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,79,2,97,1587,790.36,0.503
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,74,2,830,1584,1290.38,0.556
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,75,2,961,1582,774.74,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,70,2,1749,1579,924.22,0.534
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,73,2,223,1579,1259.23,0.56
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,71,2,329,1577,1521.41,0.571
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,79,2,118,1574,1439.1,0.57
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,77,2,1715,1574,801.59,0.494
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,73,2,260,1559,561.0,0.466
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,73,2,208,1556,1021.54,0.522
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,71,2,385,1550,1321.45,0.554
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,73,2,300,1545,1161.4,0.545
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,69,2,1085,1539,1366.55,0.529
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,73,2,252,1531,1250.73,0.54
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,72,2,558,1530,924.04,0.52
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,72,2,575,1527,983.5,0.529
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,69,2,1192,1516,683.18,0.496
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,70,2,1765,1507,1565.12,0.546
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,66,2,865,1476,1162.99,0.558
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,67,2,1267,1466,606.0,0.48
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,66,2,791,1459,1346.72,0.613
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,66,2,802,1444,1170.04,0.518
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,66,2,830,1440,1108.3,0.531
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,66,2,849,1433,1000.06,0.567
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,60,2,543,1432,1724.47,0.603
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,61,2,1769,1431,1195.0,0.473
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,65,2,1451,1428,920.14,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,66,2,828,1425,850.8,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,60,2,537,1423,1086.45,0.515
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,54,2,297,1424,791.11,0.493
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,65,2,1500,1405,1360.47,0.617
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,63,2,1941,1400,1217.4,0.487
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,63,2,1936,1397,1140.19,0.503
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,64,2,753,1385,1518.87,0.587
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,62,2,803,1380,797.88,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,60,2,490,1380,1358.16,0.64
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,62,2,829,1371,920.27,0.564
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,60,2,553,1366,1671.44,0.638
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,54,2,316,1360,957.48,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,60,2,529,1360,1372.95,0.547
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,64,2,737,1359,1019.0,0.545
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,59,2,454,1357,1186.88,0.598
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,60,2,541,1351,1197.23,0.583
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,60,2,494,1349,568.0,0.408
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,63,2,2010,1342,614.0,0.437
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,56,2,858,1341,1525.67,0.542
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,54,2,297,1340,1237.63,0.558
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,58,2,1309,1332,1560.12,0.571
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,54,2,282,1324,1097.27,0.521
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,54,2,272,1325,755.53,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,54,2,304,1319,1316.34,0.542
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,58,2,1269,1315,1780.93,0.61
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,59,2,440,1312,1606.62,0.746
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,54,2,376,1309,748.55,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,55,2,909,1308,789.92,0.498
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,54,2,308,1301,828.45,0.507
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,54,2,216,1295,991.15,0.558
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,58,2,1352,1295,1097.81,0.524
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,56,2,858,1292,834.47,0.48
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,54,2,320,1292,865.38,0.517
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,55,2,941,1291,1489.18,0.568
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,54,2,203,1290,811.75,0.523
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,58,2,1321,1285,1200.17,0.539
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,54,2,267,1282,1128.33,0.509
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,56,2,852,1278,1339.74,0.566
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,54,2,274,1277,1219.47,0.536
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,54,2,225,1260,868.43,0.495
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,54,2,364,1249,1090.53,0.529
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,54,2,322,1247,1099.59,0.53
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,50,2,410,1242,800.27,0.503
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,53,2,1931,1236,718.16,0.487
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,52,2,147,1228,1029.61,0.527
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,51,2,1830,1223,1002.03,0.52
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,50,2,450,1213,905.22,0.513
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,52,2,96,1210,1494.67,0.561
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,49,2,1626,1205,1331.27,0.516
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,48,2,1379,1203,648.0,0.376
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,48,2,1383,1197,1010.08,0.51
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,49,2,1683,1186,978.32,0.51
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,50,2,495,1187,803.93,0.5
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,47,2,938,1180,883.72,0.486
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,49,2,1686,1176,937.5,0.511
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,52,2,126,1175,490.76,0.474
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,45,2,626,1173,793.25,0.525
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,48,2,1411,1172,522.0,0.389
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,45,2,600,1171,1433.46,0.63
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,49,2,1711,1168,746.98,0.51
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,48,2,1415,1158,1668.86,0.599
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,47,2,879,1159,1372.48,0.553
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,43,2,275,1157,1443.87,0.611
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,47,2,947,1154,1012.41,0.515
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,40,2,1754,1147,1141.92,0.519
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,48,2,1374,1146,980.19,0.505
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,44,2,1056,1141,1277.36,0.533
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,47,2,904,1139,1041.02,0.549
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,43,2,267,1134,1294.6,0.576
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,43,2,246,1134,789.34,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,46,2,2019,1133,874.55,0.507
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,40,2,1759,1128,838.16,0.515
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,44,2,1069,1117,856.78,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,43,2,340,1114,661.59,0.488
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,43,2,278,1115,816.65,0.5
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,42,2,719,1104,1950.94,0.592
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,40,2,1751,1103,1578.36,0.573
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,42,2,713,1075,1691.11,0.644
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,40,2,1788,1066,1002.38,0.542
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,41,2,1964,1060,1231.26,0.565
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,41,2,1968,1039,938.87,0.519
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,38,2,294,996,904.11,0.514
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,36,2,441,995,1051.24,0.553
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,38,2,319,982,998.28,0.514
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,36,2,513,950,802.18,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,36,2,490,945,1221.3,0.569
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,34,2,1622,915,1456.62,0.59
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,32,2,175,907,964.48,0.493
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,34,2,1682,902,1101.89,0.538
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,35,2,507,896,638.0,0.398
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,35,2,514,895,899.89,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,35,2,524,891,1282.39,0.543
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,32,2,86,887,1817.55,0.604
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,32,2,135,867,997.6,0.524
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,32,2,136,841,1612.57,0.602
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,31,2,1796,814,907.26,0.524
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,33,2,561,806,799.93,0.494
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,33,2,549,801,506.27,0.486
